Date,State,Total
2023-03-12,Arkansas,108684079.2
2023-03-19,Arkansas,111784587.4
2023-03-26,Arkansas,102395451.1
2023-04-02,Arkansas,105372813.23333333
2023-04-09,Arkansas,108350175.36666666
2023-04-16,Arkansas,111327537.5
2023-04-23,Arkansas,110406153.0
2023-04-30,Arkansas,111996706.0
2023-05-07,Arkansas,105979886.4
2023-05-14,Arkansas,107143796.02222224
2023-05-21,Arkansas,108307705.64444445
2023-05-28,Arkansas,109471615.26666668
2023-06-04,Arkansas,110635524.8888889
2023-06-11,Arkansas,111799434.51111113
2023-06-18,Arkansas,112963344.13333334
2023-06-25,Arkansas,114127253.75555557
2023-07-02,Arkansas,115291163.37777779
2023-07-09,Arkansas,116455073.00000001
2023-07-16,Arkansas,112094478.12500001
2023-07-23,Arkansas,107733883.25000001
2023-07-30,Arkansas,103373288.37500001
2023-08-06,Arkansas,99012693.50000001
2023-08-13,Arkansas,101758271.06000002
2023-08-20,Arkansas,104503848.62000002
2023-08-27,Arkansas,107249426.18
2023-09-03,Arkansas,109995003.74000001
2023-09-10,Arkansas,112740581.30000001
2023-09-17,Arkansas,112487621.06250001
2023-09-24,Arkansas,112234660.825
2023-10-01,Arkansas,111981700.5875
2023-10-08,Arkansas,111728740.35000001
2023-10-15,Arkansas,111475780.1125
2023-10-22,Arkansas,111222819.875
2023-10-29,Arkansas,110969859.6375
2023-11-05,Arkansas,110716899.39999999
2023-11-12,Arkansas,110463939.1625
2023-11-19,Arkansas,110210978.925
2023-11-26,Arkansas,109958018.68749999
2023-12-03,Arkansas,109705058.44999999
2019-01-13,California,444766890.59999996
2019-01-20,California,450081358.24444443
2019-01-27,California,455395825.88888884
2019-02-03,California,460710293.5333333
2019-02-10,California,466024761.17777777
2019-02-17,California,471339228.8222222
2019-02-24,California,476653696.46666664
2019-03-03,California,481968164.1111111
2019-03-10,California,487282631.7555555
2019-03-17,California,492597099.4
2019-03-24,California,493673301.29999995
2019-03-31,California,494749503.2
2019-04-07,California,495825705.09999996
2019-04-14,California,496901907.0
2019-04-21,California,497978108.9
2019-04-28,California,499054310.8
2019-05-05,California,500130512.7
2019-05-12,California,501206714.6
2019-05-19,California,502282916.5
2019-05-26,California,503359118.40000004
2019-06-02,California,504435320.3
2019-06-09,California,505511522.20000005
2019-06-16,California,506587724.1
2019-06-23,California,500285235.2444445
2019-06-30,California,493982746.3888889
2019-07-07,California,487680257.53333336
2019-07-14,California,481377768.6777778
2019-07-21,California,475075279.82222223
2019-07-28,California,468772790.9666667
2019-08-04,California,462470302.11111116
2019-08-11,California,456167813.25555557
2019-08-18,California,449865324.40000004
2019-08-25,California,456218591.1875
2019-09-01,California,462571857.975
2019-09-08,California,468925124.76250005
2019-09-15,California,475278391.55
2019-09-22,California,481631658.3375
2019-09-29,California,487984925.125
2019-10-06,California,494338191.9125
2019-10-13,California,500691458.7
2019-10-20,California,491957816.8
2019-10-27,California,505768871.6
2019-11-03,California,499444033.90000004
2019-11-10,California,493119196.2
2019-11-17,California,486794358.5
2019-11-24,California,477240954.9
2019-12-01,California,471981138.43333334
2019-12-08,California,466721321.96666664
2019-12-15,California,461461505.5
2019-12-22,California,491464690.1
2019-12-29,California,446846318.6
2020-01-05,California,488089629.5
2020-01-12,California,517917262.5
2020-01-19,California,439475031.59999996
2020-01-26,California,450336277.4
2020-02-02,California,467920812.5
2020-02-09,California,571725103.4
2020-02-16,California,446287373.4
2020-02-23,California,454404243.0
2020-03-01,California,488928920.8
2020-03-08,California,523453598.6
2020-03-15,California,594467896.6999999
2020-03-22,California,514100498.90000004
2020-03-29,California,465090389.20000005
2020-04-05,California,510010943.0500001
2020-04-12,California,554931496.9000001
2020-04-19,California,499937571.79999995
2020-04-26,California,511961312.5
2020-05-03,California,450124199.0
2020-05-10,California,537680536.3
2020-05-17,California,506672447.79999995
2020-05-24,California,528426454.4
2020-05-31,California,525499508.9
2020-06-07,California,536489595.0333333
2020-06-14,California,547479681.1666666
2020-06-21,California,539820647.4
2020-06-28,California,550818407.0
2020-07-05,California,553673642.2
2020-07-12,California,556528877.4
2020-07-19,California,566344439.3000001
2020-07-26,California,563610656.6999999
2020-08-02,California,534068037.54999995
2020-08-09,California,504525418.40000004
2020-08-16,California,552098261.55
2020-08-23,California,586280791.9
2020-08-30,California,577902644.1
2020-09-06,California,446322188.5
2020-09-13,California,563782675.75
2020-09-20,California,546802449.0
2020-09-27,California,536372040.3
2020-10-04,California,534569084.05
2020-10-11,California,532766127.8
2020-10-18,California,535362222.1
2020-10-25,California,529163244.1
2020-11-01,California,526323040.2666667
2020-11-08,California,523482836.43333334
2020-11-15,California,520642632.6
2020-11-22,California,521507021.7
2020-11-29,California,471884848.7
2020-12-06,California,466890538.7
2020-12-13,California,529978280.5
2020-12-20,California,505770196.2
2020-12-27,California,474551685.6
2021-01-03,California,538775538.6
2021-01-10,California,602999391.6
2021-01-17,California,488099008.09999996
2021-01-24,California,475172742.7
2021-01-31,California,476419789.8
2021-02-07,California,552679134.7
2021-02-14,California,485051220.6
2021-02-21,California,482836202.2
2021-02-28,California,514375628.90000004
2021-03-07,California,479823371.0
2021-03-14,California,729654616.5999999
2021-03-21,California,535505288.4
2021-03-28,California,488584341.90000004
2021-04-04,California,536621575.4
2021-04-11,California,622923227.6
2021-04-18,California,515453323.29999995
2021-04-25,California,532877585.70000005
2021-05-02,California,579258988.8
2021-05-09,California,625640391.9
2021-05-16,California,650189048.5999999
2021-05-23,California,564105034.3
2021-05-30,California,580968751.4
2021-06-06,California,578471229.1999999
2021-06-13,California,589885974.1
2021-06-20,California,602011587.0
2021-06-27,California,585311316.3
2021-07-04,California,516557789.55
2021-07-11,California,783320345.9000001
2021-07-18,California,608751470.5
2021-07-25,California,598589158.0
2021-08-01,California,604976933.55
2021-08-08,California,611364709.1
2021-08-15,California,638156863.5
2021-08-22,California,617148867.9
2021-08-29,California,595262791.2
2021-09-05,California,576813822.5
2021-09-12,California,581558319.3
2021-09-19,California,586302816.1
2021-09-26,California,580649015.4
2021-10-03,California,478632113.0
2021-10-10,California,815989723.9
2021-10-17,California,818621940.4
2021-10-24,California,782324756.1999999
2021-10-31,California,801781952.4
2021-11-07,California,560649320.2
2021-11-14,California,792175855.0000001
2021-11-21,California,804762761.8000002
2021-11-28,California,738558959.5
2021-12-05,California,708874428.575
2021-12-12,California,679189897.65
2021-12-19,California,774968961.5
2021-12-26,California,749275823.4000001
2022-01-02,California,785851442.8000001
2022-01-09,California,822427062.2
2022-01-16,California,755673420.5
2022-01-23,California,750604359.6
2022-01-30,California,732224035.4000001
2022-02-06,California,729386633.3000001
2022-02-13,California,809570988.0
2022-02-20,California,739917837.5999999
2022-02-27,California,757884374.0
2022-03-06,California,819513915.0
2022-03-13,California,857299715.3
2022-03-20,California,773456532.8000001
2022-03-27,California,798854527.9999999
2022-04-03,California,876042616.5
2022-04-10,California,953230705.0
2022-04-17,California,793497641.35
2022-04-24,California,798871465.4
2022-05-01,California,833117181.3499999
2022-05-08,California,867362897.3
2022-05-15,California,812869873.9
2022-05-22,California,823723310.0
2022-05-29,California,854870957.3
2022-06-05,California,760777723.15
2022-06-12,California,813144569.1
2022-06-19,California,886160929.0
2022-06-26,California,888243244.7
2022-07-03,California,906802626.3000001
2022-07-10,California,925362007.9000001
2022-07-17,California,896695789.9
2022-07-24,California,921542953.5
2022-07-31,California,903223651.4000001
2022-08-07,California,837782910.0
2022-08-14,California,938316356.1
2022-08-21,California,900851966.6999998
2022-08-28,California,909390978.8000001
2022-09-04,California,736430206.7
2022-09-11,California,866381839.0
2022-09-18,California,867638860.1
2022-09-25,California,855686656.1
2022-10-02,California,858888320.0250001
2022-10-09,California,862089983.95
2022-10-16,California,826542797.3
2022-10-23,California,836400783.5
2022-10-30,California,821263498.8000001
2022-11-06,California,832868476.0
2022-11-13,California,844473453.1999999
2022-11-20,California,832806518.2
2022-11-27,California,792984859.5999999
2022-12-04,California,843697439.75
2022-12-11,California,894410019.9
2022-12-18,California,802540094.2
2022-12-25,California,815368628.4000001
2023-01-01,California,756579579.1
2023-01-08,California,761789297.95
2023-01-15,California,766999016.8
2023-01-22,California,764986978.7
2023-01-29,California,778317434.5999999
2023-02-05,California,813344182.4
2023-02-12,California,799771800.6499999
2023-02-19,California,786199418.8999999
2023-02-26,California,786344636.4
2023-03-05,California,804666037.9666667
2023-03-12,California,822987439.5333333
2023-03-19,California,841308841.1
2023-03-26,California,789656125.1
2023-04-02,California,804845112.1333333
2023-04-09,California,820034099.1666666
2023-04-16,California,835223086.1999999
2023-04-23,California,850571753.5000001
2023-04-30,California,874642690.5
2023-05-07,California,813472382.1000001
2023-05-14,California,821225908.0777779
2023-05-21,California,828979434.0555557
2023-05-28,California,836732960.0333334
2023-06-04,California,844486486.0111111
2023-06-11,California,852240011.988889
2023-06-18,California,859993537.9666667
2023-06-25,California,867747063.9444444
2023-07-02,California,875500589.9222223
2023-07-09,California,883254115.9
2023-07-16,California,851596701.975
2023-07-23,California,819939288.05
2023-07-30,California,788281874.125
2023-08-06,California,756624460.2
2023-08-13,California,777364190.12
2023-08-20,California,798103920.04
2023-08-27,California,818843649.96
2023-09-03,California,839583379.88
2023-09-10,California,860323109.8
2023-09-17,California,862278929.6416667
2023-09-24,California,864234749.4833333
2023-10-01,California,866190569.3249999
2023-10-08,California,868146389.1666666
2023-10-15,California,870102209.0083333
2023-10-22,California,872058028.8499999
2023-10-29,California,874013848.6916666
2023-11-05,California,875969668.5333333
2023-11-12,California,877925488.375
2023-11-19,California,879881308.2166667
2023-11-26,California,881837128.0583333
2023-12-03,California,883792947.9
2019-01-13,Colorado,89816716.3
2019-01-20,Colorado,90080895.48888889
2019-01-27,Colorado,90345074.67777778
2019-02-03,Colorado,90609253.86666666
2019-02-10,Colorado,90873433.05555555
2019-02-17,Colorado,91137612.24444444
2019-02-24,Colorado,91401791.43333334
2019-03-03,Colorado,91665970.62222221
2019-03-10,Colorado,91930149.81111111
2019-03-17,Colorado,92194329.0
2019-03-24,Colorado,92827304.91538462
2019-03-31,Colorado,93460280.83076923
2019-04-07,Colorado,94093256.74615385
2019-04-14,Colorado,94726232.66153847
2019-04-21,Colorado,95359208.57692307
2019-04-28,Colorado,95992184.4923077
2019-05-05,Colorado,96625160.40769231
2019-05-12,Colorado,97258136.32307693
2019-05-19,Colorado,97891112.23846154
2019-05-26,Colorado,98524088.15384616
2019-06-02,Colorado,99157064.06923078
2019-06-09,Colorado,99790039.98461539
2019-06-16,Colorado,100423015.9
2019-06-23,Colorado,99594630.23333333
2019-06-30,Colorado,98766244.56666666
2019-07-07,Colorado,97937858.9
2019-07-14,Colorado,97109473.23333333
2019-07-21,Colorado,96281087.56666666
2019-07-28,Colorado,95452701.89999999
2019-08-04,Colorado,94624316.23333332
2019-08-11,Colorado,93795930.56666666
2019-08-18,Colorado,92967544.89999999
2019-08-25,Colorado,93307874.5375
2019-09-01,Colorado,93648204.175
2019-09-08,Colorado,93988533.8125
2019-09-15,Colorado,94328863.44999999
2019-09-22,Colorado,94669193.08749999
2019-09-29,Colorado,95009522.725
2019-10-06,Colorado,95349852.3625
2019-10-13,Colorado,95690182.0
2019-10-20,Colorado,96070971.2
2019-10-27,Colorado,97471702.1
2019-11-03,Colorado,96640454.96666667
2019-11-10,Colorado,95809207.83333333
2019-11-17,Colorado,94977960.7
2019-11-24,Colorado,95674566.19999999
2019-12-01,Colorado,96371698.56666666
2019-12-08,Colorado,97068830.93333334
2019-12-15,Colorado,97765963.30000001
2019-12-22,Colorado,102108204.1
2019-12-29,Colorado,91828009.4
2020-01-05,Colorado,98316102.4
2020-01-12,Colorado,97188915.5
2020-01-19,Colorado,93556020.80000001
2020-01-26,Colorado,91933086.7
2020-02-02,Colorado,96637421.6
2020-02-09,Colorado,116777703.5
2020-02-16,Colorado,93183876.7
2020-02-23,Colorado,92341806.10000001
2020-03-01,Colorado,98879226.65
2020-03-08,Colorado,105416647.2
2020-03-15,Colorado,117149278.4
2020-03-22,Colorado,104354542.8
2020-03-29,Colorado,94075698.0
2020-04-05,Colorado,100219985.0
2020-04-12,Colorado,106364272.0
2020-04-19,Colorado,99657929.5
2020-04-26,Colorado,100031056.1
2020-05-03,Colorado,93858490.4
2020-05-10,Colorado,110273259.45000002
2020-05-17,Colorado,106926595.6
2020-05-24,Colorado,110779344.0
2020-05-31,Colorado,106394738.1
2020-06-07,Colorado,107924736.91666666
2020-06-14,Colorado,109454735.73333333
2020-06-21,Colorado,111039373.0
2020-06-28,Colorado,116567564.6
2020-07-05,Colorado,115792981.55
2020-07-12,Colorado,115018398.5
2020-07-19,Colorado,119223162.4
2020-07-26,Colorado,115636419.7
2020-08-02,Colorado,109492570.5
2020-08-09,Colorado,103348721.3
2020-08-16,Colorado,111459441.55000001
2020-08-23,Colorado,116517360.6
2020-08-30,Colorado,114589945.6
2020-09-06,Colorado,91717704.80000001
2020-09-13,Colorado,113434109.55000001
2020-09-20,Colorado,109526976.69999999
2020-09-27,Colorado,107762178.2
2020-10-04,Colorado,106438630.8
2020-10-11,Colorado,105115083.39999999
2020-10-18,Colorado,103854517.7
2020-10-25,Colorado,101886131.2
2020-11-01,Colorado,102597877.51666667
2020-11-08,Colorado,103309623.83333334
2020-11-15,Colorado,104021370.15
2020-11-22,Colorado,104943496.6
2020-11-29,Colorado,94796795.6
2020-12-06,Colorado,97410157.19999999
2020-12-13,Colorado,110704611.3
2020-12-20,Colorado,104443757.6
2020-12-27,Colorado,99610493.8
2021-01-03,Colorado,111504182.05
2021-01-10,Colorado,123397870.3
2021-01-17,Colorado,100352533.3
2021-01-24,Colorado,98388621.1
2021-01-31,Colorado,99306859.8
2021-02-07,Colorado,113113760.39999999
2021-02-14,Colorado,98307861.0
2021-02-21,Colorado,97443598.9
2021-02-28,Colorado,101868949.8
2021-03-07,Colorado,99516019.1
2021-03-14,Colorado,146519301.05
2021-03-21,Colorado,105019246.8
2021-03-28,Colorado,99085283.39999999
2021-04-04,Colorado,104844288.5
2021-04-11,Colorado,129578193.69999999
2021-04-18,Colorado,99335213.10000001
2021-04-25,Colorado,104244477.0
2021-05-02,Colorado,114724346.69999999
2021-05-09,Colorado,125204216.39999999
2021-05-16,Colorado,130834960.35
2021-05-23,Colorado,117625052.5
2021-05-30,Colorado,116957171.10000001
2021-06-06,Colorado,121425334.3
2021-06-13,Colorado,125933476.30000001
2021-06-20,Colorado,127783969.3
2021-06-27,Colorado,120337963.8
2021-07-04,Colorado,105570612.2
2021-07-11,Colorado,156696702.40000004
2021-07-18,Colorado,124870675.9
2021-07-25,Colorado,124809030.39999999
2021-08-01,Colorado,125544160.44999999
2021-08-08,Colorado,126279290.5
2021-08-15,Colorado,127856916.8
2021-08-22,Colorado,124153755.6
2021-08-29,Colorado,120426229.1
2021-09-05,Colorado,112816690.89999999
2021-09-12,Colorado,115582001.55
2021-09-19,Colorado,118347312.2
2021-09-26,Colorado,116470674.8
2021-10-03,Colorado,99984580.5
2021-10-10,Colorado,163295548.0
2021-10-17,Colorado,158171904.69999996
2021-10-24,Colorado,157175507.0
2021-10-31,Colorado,155305035.70000005
2021-11-07,Colorado,117293972.05000001
2021-11-14,Colorado,156901319.00000003
2021-11-21,Colorado,160371574.7
2021-11-28,Colorado,147374438.29999998
2021-12-05,Colorado,142756428.7
2021-12-12,Colorado,138138419.1
2021-12-19,Colorado,163200758.70000005
2021-12-26,Colorado,156967757.4
2022-01-02,Colorado,161816410.0
2022-01-09,Colorado,166665062.60000002
2022-01-16,Colorado,156254016.4
2022-01-23,Colorado,150034320.4
2022-01-30,Colorado,152646637.4
2022-02-06,Colorado,151947526.0
2022-02-13,Colorado,163078892.8
2022-02-20,Colorado,151291673.4
2022-02-27,Colorado,155238168.39999998
2022-03-06,Colorado,166188104.2
2022-03-13,Colorado,179167320.25
2022-03-20,Colorado,154499195.1
2022-03-27,Colorado,156865111.2
2022-04-03,Colorado,173893956.1
2022-04-10,Colorado,190922801.0
2022-04-17,Colorado,162377557.45
2022-04-24,Colorado,160943181.9
2022-05-01,Colorado,168932782.64999998
2022-05-08,Colorado,176922383.39999998
2022-05-15,Colorado,172753761.9
2022-05-22,Colorado,170755924.79999998
2022-05-29,Colorado,175164905.2
2022-06-05,Colorado,158018518.20000002
2022-06-12,Colorado,163509209.70000002
2022-06-19,Colorado,188954673.1
2022-06-26,Colorado,183110600.79999998
2022-07-03,Colorado,187132846.5
2022-07-10,Colorado,191155092.2
2022-07-17,Colorado,191510122.1
2022-07-24,Colorado,190447519.1
2022-07-31,Colorado,187086252.10000002
2022-08-07,Colorado,168274038.0
2022-08-14,Colorado,194019812.60000002
2022-08-21,Colorado,185820295.7
2022-08-28,Colorado,184995506.50000003
2022-09-04,Colorado,153105242.59999996
2022-09-11,Colorado,171131406.6
2022-09-18,Colorado,178738199.3
2022-09-25,Colorado,173668948.4
2022-10-02,Colorado,175044103.45
2022-10-09,Colorado,176419258.5
2022-10-16,Colorado,168565630.3
2022-10-23,Colorado,165083337.9
2022-10-30,Colorado,159706081.7
2022-11-06,Colorado,165772913.71666667
2022-11-13,Colorado,171839745.73333335
2022-11-20,Colorado,166380492.10000002
2022-11-27,Colorado,159140608.9
2022-12-04,Colorado,174201221.8
2022-12-11,Colorado,189261834.7
2022-12-18,Colorado,172438878.20000002
2022-12-25,Colorado,174350868.5
2023-01-01,Colorado,157223681.6
2023-01-08,Colorado,160679883.15
2023-01-15,Colorado,164136084.70000002
2023-01-22,Colorado,157271987.79999998
2023-01-29,Colorado,159977860.39999998
2023-02-05,Colorado,164277029.20000002
2023-02-12,Colorado,163096685.8
2023-02-19,Colorado,161916342.4
2023-02-26,Colorado,162974536.39999998
2023-03-05,Colorado,167306470.99999997
2023-03-12,Colorado,171638405.6
2023-03-19,Colorado,175970340.2
2023-03-26,Colorado,162208710.6
2023-04-02,Colorado,165230922.4
2023-04-09,Colorado,168253134.2
2023-04-16,Colorado,171275346.0
2023-04-23,Colorado,171663317.7
2023-04-30,Colorado,176581203.7
2023-05-07,Colorado,168317054.95000002
2023-05-14,Colorado,170089795.35555556
2023-05-21,Colorado,171862535.7611111
2023-05-28,Colorado,173635276.1666667
2023-06-04,Colorado,175408016.57222223
2023-06-11,Colorado,177180756.97777778
2023-06-18,Colorado,178953497.38333333
2023-06-25,Colorado,180726237.78888887
2023-07-02,Colorado,182498978.19444445
2023-07-09,Colorado,184271718.6
2023-07-16,Colorado,178009391.85
2023-07-23,Colorado,171747065.10000002
2023-07-30,Colorado,165484738.35000002
2023-08-06,Colorado,159222411.60000002
2023-08-13,Colorado,162596074.42000002
2023-08-20,Colorado,165969737.24
2023-08-27,Colorado,169343400.06000003
2023-09-03,Colorado,172717062.88000003
2023-09-10,Colorado,176090725.70000002
2023-09-17,Colorado,176208527.0666667
2023-09-24,Colorado,176326328.43333334
2023-10-01,Colorado,176444129.8
2023-10-08,Colorado,176561931.1666667
2023-10-15,Colorado,176679732.53333336
2023-10-22,Colorado,176797533.90000004
2023-10-29,Colorado,176915335.26666668
2023-11-05,Colorado,177033136.63333336
2023-11-12,Colorado,177150938.00000003
2023-11-19,Colorado,177268739.36666667
2023-11-26,Colorado,177386540.73333335
2023-12-03,Colorado,177504342.10000002
2019-01-13,Connecticut,49715400.0
2019-01-20,Connecticut,49580963.61111111
2019-01-27,Connecticut,49446527.222222224
2019-02-03,Connecticut,49312090.833333336
2019-02-10,Connecticut,49177654.44444445
2019-02-17,Connecticut,49043218.05555555
2019-02-24,Connecticut,48908781.666666664
2019-03-03,Connecticut,48774345.277777776
