Date,Alabama,Arizona,Arkansas,California,Colorado,Connecticut,Florida,Georgia,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Nebraska,Nevada,New Hampshire,New Mexico,New York,North Carolina,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2021-05-23,140446890.20000002,146832910.9,71888897.9,564105034.3,117625052.5,62710961.8,461793037.3,258169301.1,211622438.79999998,152381776.8,76143299.60000001,58120184.6,118306198.7,115983094.5,33579850.6,109786682.3,124162313.9,209732475.9,110002059.8,83026105.8,130997443.3,40873410.0,66098472.6,40747387.599999994,48657045.1,305640440.40000004,237750009.0,257609253.8,93113160.2,75666448.2,250456818.2,18587101.8,129573464.5,19742943.4,175021293.4,583267375.8,57643999.5,13910947.799999999,190347000.8,126138210.9,50637719.199999996,110768073.6,14893982.799999999
2021-05-30,139935910.6,149964412.1,72688735.7,580968751.4,116957171.10000001,61165551.0,468613673.09999996,259966082.5,215845234.4,156489210.4,77550280.3,58608591.1,119293343.1,117946580.6,33587974.5,108404730.3,123610501.0,208722390.79999998,109039999.0,83526279.9,131211942.3,40807177.800000004,68088692.10000001,40502697.300000004,47681199.2,295447775.3,243956229.9,260805091.0,91015535.2,79225585.1,244453366.4,18426785.8,129965454.60000001,19751914.9,173529250.79999998,593132908.9,59459476.699999996,13487131.9,191434283.7,128402099.7,51141617.2,111868989.7,15279758.700000001
2021-06-06,140893518.3,153270396.0,73746656.1,578471229.1999999,121425334.3,60103151.5,453226022.3,255134239.0,215831841.10000002,152115832.79999998,84625327.1,62516133.4,118342924.9,121498261.80000001,32751825.700000003,110224577.7,122917889.3,206905513.5,115436091.2,84919030.7,135533682.0,44229958.4,70028861.5,39191943.2,48442416.5,287621786.59999996,245680592.3,255965467.2,98464486.39999999,81955738.39999999,242433792.9,18711193.700000003,131297261.3,21278082.5,174692380.3,606902920.0,60565269.6,13043593.0,197856116.10000002,130216902.7,52005187.400000006,116249338.5,16692899.8
2021-06-13,137083191.8,152816610.70000002,75043823.1,589885974.1,125933476.30000001,64410423.9,468182254.59999996,253894710.2,223371606.60000002,157382641.4,84954703.60000001,63747306.1,120608752.7,121378724.39999999,34354336.2,112928438.60000001,129161969.7,212793406.5,117915847.60000001,83357018.3,140536017.0,43312046.4,67859294.6,40628716.3,50541679.4,310781451.7,244831126.4,260247808.4,102717507.3,76750662.2,254850786.29999998,19207114.6,132205677.4,21748015.0,177318203.7,635379158.1,58920404.3,13342856.7,195582842.3,125357944.4,52441621.4,117237118.0,16682966.4
2021-06-20,144489981.4,154949376.2,78781472.0,602011587.0,127783969.3,62381124.0,463942370.3,258893196.0,224377051.4,160605817.0,81627168.60000001,64694666.0,123091896.3,127441197.0,35928123.1,110913678.9,127096547.69999999,216301357.9,114274508.7,88850382.2,143891479.7,43628649.0,71300166.6,41412908.5,51622626.3,299271436.8,240639005.6,261049328.5,102288532.8,82203801.4,246575818.5,18857726.7,132108079.89999999,21546184.5,182887171.5,644970852.1,62263406.6,13908879.8,191339932.1,134192933.10000001,49020131.8,116460895.8,16736238.0
2021-06-27,140720825.5,147305127.3,74788922.2,585311316.3,120337963.8,62839851.2,471658231.20000005,253975877.1,206643417.0,151626563.79999998,78577608.1,61546477.2,117190358.10000001,113377115.0,34567762.199999996,112115089.4,126489172.5,203598153.79999998,111124011.1,83858613.8,134304238.0,42034852.1,70658002.5,40777134.4,49736722.0,303611432.3,246422545.0,255681941.5,96237763.0,87618933.39999999,249632548.5,18958249.0,133108993.5,21595075.5,174789166.79999998,611761164.4000001,60996359.8,13628238.2,195554733.4,145342545.20000002,48647522.6,108722468.30000001,16368764.600000001
2021-07-04,121875603.5,131536144.65,65100128.2,516557789.55,105570612.2,54287488.7,430065389.95,221582276.85000002,187316189.45,130066421.80000001,67527875.3,53342550.25,102064232.2,106934418.35,27174685.05,95097182.05,108687489.25,171704904.8,91977372.89999999,75468645.30000001,114094757.1,37407787.7,60753437.39999999,33204691.700000003,41958331.6,259353279.55,205861403.0,217327430.0,87104942.95,68390539.8,212567530.10000002,15984213.5,109234555.05000001,16393617.2,151245852.85000002,527906171.04999995,50627604.95,11255326.95,167587892.85,113061840.8,44247887.95,92667235.2,13118515.9
2021-07-11,184678476.5,201120666.9,98227444.3,783320345.9000001,156696702.40000004,81651391.19999999,626921178.5,336660308.7,281852379.50000006,195899421.69999996,103094969.80000001,79954985.1,154353902.5,163231951.7,41105433.400000006,143534789.9,164369047.4,262312013.5,139426569.4,81938577.6,173301229.0,38952595.5,92345973.2,49261485.2,62953004.300000004,387419581.59999996,314989401.40000004,330215048.2,133270329.7,101452515.39999999,325928182.59999996,23698831.400000002,166607823.89999998,25141436.8,230197586.6,798078686.2,73559786.89999999,16450799.200000001,254210851.2,164199928.1,67251490.00000001,140427907.90000004,19442597.6
2021-07-18,143840884.1,146199273.8,77954785.8,608751470.5,124870675.9,60635362.5,461906089.2,266538613.8,211555287.4,152121651.5,79597242.7,60484849.300000004,117990160.9,122116302.8,35155856.5,117222485.19999999,122629909.0,210437919.7,111405610.6,87160318.10000001,137132760.29999998,41661964.5,73060443.6,38963245.1,51469304.8,300180174.9,255252518.7,255957268.4,100015738.7,85334684.8,256160105.2,17901415.6,139656336.29999998,21734729.3,181890342.9,626723671.5,61593658.199999996,13433530.9,204653907.8,137489727.5,51619194.9,110798378.60000001,17100528.599999998
2021-07-25,143718288.10000002,140495761.29999998,76727707.1,598589158.0,124809030.39999999,62040830.6,464260466.3,265685591.39999998,216729519.5,154413738.20000002,81060402.3,61028083.7,118148967.9,118351245.5,35574006.800000004,115587895.10000001,126815289.2,211852514.2,111300950.8,85932975.8,138734411.3,41901679.800000004,70156232.6,39836006.0,48189475.300000004,304886897.3,250374721.5,257077480.9,97954900.7,84134566.4,254291472.7,19150496.0,135020319.2,22065420.3,179525336.2,607071959.7,61069517.2,13661363.2,199486534.7,137360142.20000002,50587312.599999994,111772603.4,17069849.3
2021-08-01,147757455.35000002,147421388.2,76758103.3,604976933.55,125544160.44999999,63328009.05,462136671.5,267949022.85,216091029.75,152489065.75,80551957.35,61021612.900000006,118853176.55,123269790.2,35831226.75,112688887.20000002,129258124.65,207599023.45,109356519.15,88167370.69999999,135630569.9,42035767.900000006,71475053.0,40230817.2,49256769.45,303963405.95000005,250442373.45,257189368.45,99985235.55,84780039.1,251644397.5,19380426.75,133876789.75,22140869.5,181539318.29999998,617904733.8,60199748.900000006,13698201.95,196858170.0,136876595.4,51185926.4,109978375.9,17045499.0
2021-08-08,151796622.6,154347015.1,76788499.5,611364709.1,126279290.5,64615187.5,460012876.7,270212454.3,215452540.0,150564393.29999998,80043512.4,61015142.1,119557385.19999999,128188334.9,36088446.7,109789879.30000001,131700960.10000001,203345532.70000002,107412087.5,90401765.6,132526728.5,42169856.0,72793873.4,40625628.4,50324063.599999994,303039914.6,250510025.4,257301256.0,102015570.39999999,85425511.8,248997322.29999998,19610357.5,132733260.3,22216318.7,183553300.39999998,628737507.9,59329980.6,13735040.7,194229805.29999998,136393048.6,51784540.2,108184148.4,17021148.7
2021-08-15,149096387.5,149953473.10000002,78200291.60000001,638156863.5,127856916.8,64943054.9,465739560.8,272436319.3,218662233.9,155768674.70000002,82384684.8,61587649.4,120277717.10000001,127627598.7,37660011.8,111549136.39999999,132546156.0,211394866.5,108478416.19999999,89407334.39999999,136489651.29999998,42930173.9,73839067.1,41839783.0,52731698.300000004,313023910.1,252832997.60000002,260135445.3,104210130.1,87451793.0,256219967.6,18919592.900000002,138477664.9,23853896.900000002,186501515.4,654731719.9,60656350.6,14357893.3,196460320.6,140790143.29999998,51606383.0,111276410.7,16898618.099999998
2021-08-22,142623393.4,146414999.70000002,75360901.6,617148867.9,124153755.6,63753983.7,462049706.20000005,260774672.8,220926047.5,155327367.5,81136829.9,60003063.0,117423059.0,130957346.60000001,35352230.699999996,109293516.9,127194933.3,210581436.29999998,109695212.10000001,88266535.4,136950984.0,42263728.199999996,71018290.9,39861527.099999994,50253944.900000006,294983605.6,247922536.5,254931699.60000002,98328221.1,81419882.5,247056895.8,18521346.900000002,131830739.8,21052542.7,176653707.9,643350116.9,58497124.5,13064025.100000001,192954390.2,131807622.1,48217705.3,111059082.7,16109258.799999999
2021-08-29,140962322.6,147911738.1,76041638.5,595262791.2,120426229.1,61636785.5,451769857.0,261886848.4,227183378.39999998,157342316.7,79453066.39999999,60315652.3,120550384.7,128868690.10000001,33851395.3,111588539.9,123227747.3,211585140.6,106212318.0,88796968.5,136263420.9,42011140.3,69929213.8,38398795.800000004,48371189.099999994,295457101.8,254935959.8,263053999.10000002,99095058.89999999,79469684.9,250825139.2,17802863.299999997,133754230.5,20265750.4,179713841.20000002,633347096.0,57573623.4,12916089.799999999,200620477.5,128473712.8,49288111.699999996,110814558.4,15228529.299999999
2021-09-05,136554063.70000002,152933490.9,71602055.80000001,576813822.5,112816690.89999999,58135893.199999996,463060774.29999995,249585216.6,203636305.1,143864879.8,76275585.3,58628491.800000004,112626698.2,119514121.30000001,29339259.2,102307391.0,115952141.3,189621245.20000002,105321958.39999999,83166643.7,127252315.0,40469217.800000004,68671167.4,36528984.199999996,48904959.3,274095647.9,232823525.6,239651791.0,96078346.0,80320037.5,231070674.1,17442899.8,125587919.89999999,18081148.0,166121631.70000002,585712657.5999999,57583432.3,11994925.799999999,187731620.7,130700688.8,49087004.800000004,106201020.7,14375411.100000001
2021-09-12,135175990.35000002,150725268.7,73132061.80000001,581558319.3,115582001.55,57469474.5,452057854.2,248786297.85,204677237.45,146128794.05,75817541.3,58624592.400000006,113850987.7,117749143.60000001,30526315.9,104718308.15,117102525.4,191195318.2,103209466.5,83428201.4,129338847.44999999,40030736.35000001,69094227.1,36396842.349999994,48610644.699999996,276696359.84999996,234648036.95,242654759.3,97008162.6,77630149.15,234535351.15,16975043.25,125962834.6,18650266.9,169812878.45000002,595419784.55,57290812.0,11924490.5,187368847.95,125965947.9,48555522.25,104353365.4,14686708.75
2021-09-19,133797917.0,148517046.5,74662067.8,586302816.1,118347312.2,56803055.8,441054934.1,247987379.1,205718169.8,148392708.3,75359497.3,58620693.0,115075277.2,115984165.9,31713372.599999998,107129225.30000001,118252909.5,192769391.2,101096974.6,83689759.1,131425379.89999999,39592254.900000006,69517286.8,36264700.5,48316330.099999994,279297071.79999995,236472548.3,245657727.6,97937979.2,74940260.8,238000028.20000002,16507186.7,126337749.3,19219385.8,173504125.20000002,605126911.5,56998191.699999996,11854055.200000001,187006075.20000002,121231207.0,48024039.7,102505710.10000001,14998006.4
2021-09-26,133378009.3,143876041.6,70631842.19999999,580649015.4,116470674.8,57388238.5,443549009.09999996,244814211.5,202708357.29999998,144973768.7,74902560.4,57965249.5,109298751.7,113668155.4,31024787.299999997,104892964.4,116054677.9,192597473.2,101130925.3,79384216.8,127916878.0,39895508.0,68281704.8,36027614.199999996,47411061.4,277853468.0,229811508.5,239275636.0,93647772.60000001,74560309.60000001,233962531.6,16466648.0,121546105.1,19121111.7,164359613.6,576513741.4,56100568.5,12191093.5,178228310.2,119610947.0,45557692.9,102265248.7,14524620.200000001
2021-10-03,117780959.3,121976001.2,62054714.199999996,478632113.0,99984580.5,50935533.5,402837256.09999996,214363911.5,179843016.10000002,123636112.9,63759010.3,50589575.9,97469454.4,103409390.3,26118467.1,91814739.4,101930997.0,168509581.3,89294777.10000001,74935324.1,108211245.9,34739029.6,56092415.6,31496746.099999998,39597266.4,250105856.8,198023452.5,206010974.7,82319645.60000001,64053359.8,203602342.7,14421114.700000001,105420669.8,15912125.1,145534816.1,495592761.09999996,45720489.5,10942795.899999999,158932758.6,109823464.5,43127643.0,88958124.7,12464568.700000001
2021-10-10,198855812.3,201963815.2,104309748.19999999,815989723.9,163295548.0,83490393.99999999,658073955.6,356385300.9,295098247.49999994,204222462.90000004,106932039.39999999,84206740.7,160624309.8,177059756.4,43838076.099999994,151554135.6,168719601.00000003,272107322.1,142365708.00000003,84218998.2,180974726.6,40690470.699999996,94869755.99999999,51298673.3,66629752.6,403148965.4,329225662.8,347613232.09999996,138432303.7,105944044.3,339686180.3,23868670.7,176599857.9,26411019.200000003,239728177.0,860378788.0,75874140.59999998,17238408.799999997,264267112.70000002,170162892.9,70399280.4,144063094.6,20630873.900000002
2021-10-17,195850754.5,197141586.79999998,101130187.6,818621940.4,158171904.69999996,79115418.4,649087749.0,358048744.40000004,282872885.1,201261578.00000003,103822588.80000001,81123034.4,158469037.80000004,168011333.6,43846987.60000001,148289348.3,163959288.0,266644798.20000002,141654269.0,83952608.2,178740956.6,38787216.699999996,92490700.69999999,50137668.5,65600558.5,383288005.7,326334722.29999995,338945509.49999994,133311603.39999999,103410413.69999999,328811497.79999995,22798438.4,177044107.7,25950714.000000004,237896333.19999996,821470951.3,75271622.5,16867635.5,257032021.4,167421377.39999998,66043677.9,141440058.2,19626613.9
2021-10-24,189687421.9,195856139.9,98315875.9,782324756.1999999,157175507.0,79963453.49999999,636492809.7,348127397.20000005,278433538.7,198294086.7,101866410.5,79347468.2,154857048.1,163730358.20000002,41226742.9,146769139.20000002,159998296.29999998,265041403.8,138827290.5,82838944.69999999,175697601.3,37588634.900000006,92985095.5,49095898.300000004,63451798.1,380250399.1,321305791.3,328756526.59999996,129819103.7,99799035.6,323821416.99999994,22549741.6,169100034.8,24802967.000000004,233290614.1,816123888.0999999,74602835.20000002,16095629.6,256856675.9,163190222.70000002,63842048.699999996,139449132.4,19280840.3
2021-10-31,189048084.9,194283831.3,96518729.50000001,801781952.4,155305035.70000005,77952094.9,639670899.0999999,346260582.09999996,280869615.50000006,194870632.5,100572083.89999999,78863272.3,152099528.29999998,164478870.6,40259828.900000006,144129653.79999998,156339095.0,264137984.9,139945356.4,78428831.7,170593466.3,37152744.9,93071769.2,47991923.2,61159836.0,373302522.59999996,318918241.90000004,327228674.4,128210997.10000001,102488326.60000001,319568516.70000005,22111739.3,166307532.8,24723617.1,229313038.8,803785397.5000001,74405506.8,15986865.4,255221501.8,165155956.0,63324231.099999994,138373769.39999998,19126431.900000002
2021-11-07,131894877.6,144406721.1,72545538.39999999,560649320.2,117293972.05000001,57492742.5,438693474.70000005,241678982.15,206323292.10000002,144628980.9,74982625.75,58901329.8,114440265.55000001,113759267.69999999,30473804.8,107092939.3,116794779.4,194428545.95,100995929.30000001,79484001.5,128705742.25,40645013.3,67674062.94999999,36552248.35,47528544.75,283096923.0,235706143.95,243533901.8,94287991.4,78481901.05000001,234681020.95,17678225.25,126482097.5,19092278.299999997,170051395.95,573818331.25,56439129.55,12543868.8,189754113.25,125541606.55,50324275.05,104292531.75,15139142.35
2021-11-14,184911321.39999998,196009266.2,99626518.50000001,792175855.0000001,156901319.00000003,81330192.8,641627351.9999999,344501414.29999995,290798410.5,201623508.4,103832896.6,80314797.0,157931326.0,162728719.0,42309514.6,149358981.0,166340125.20000002,270617456.9,142219907.39999998,81282713.8,176262581.39999998,37862667.0,92148150.8,50090021.49999999,65506574.900000006,391749072.09999996,319937028.3,338932007.0,132050714.99999999,101451948.59999998,332654785.0999999,23191646.8,169313001.5,25615141.900000002,234007512.99999997,813596079.7000002,74020917.7,16477179.7,257365909.8,168652229.9,66612659.9,144043738.00000003,18964164.099999998
2021-11-21,190608740.7,199577574.0,100440189.2,804762761.8000002,160371574.7,84134165.89999999,647095618.3,354222036.4,288337806.9,205513525.29999998,102844372.6,82999328.80000001,162353803.4,162507491.79999998,41755768.900000006,151367133.60000002,166372087.3,272869739.8,144134749.20000002,81753712.8,179524372.20000002,39394564.2,91842416.89999999,50209311.0,64818507.1,397448170.0,323170370.3999999,343745435.6,132271455.19999999,102440117.4,336849628.20000005,23742343.9,172579093.0,25404917.599999998,238791206.10000002,825496999.4,76822261.69999999,16714317.700000001,260709600.4,170098807.70000002,65121440.4,144661079.1,19314002.900000002
